접근수단,시군구_격자,행정동_격자,중분류,평균_H3SFCA,중앙값_H3SFCA,격자수,평균_접근가능가맹점수
대중교통,도봉구,창1동,미술,0.001023281134881071,0.0009791875144902458,109,150.5137614678899
대중교통,도봉구,창2동,공연,0.00018605000513767096,0.00019479879561168018,66,30.757575757575758
대중교통,도봉구,창2동,관광지,6.799191742930332e-05,6.824758712894668e-05,66,10.636363636363637
대중교통,도봉구,창2동,미술,0.001008413641330424,0.0010069233687061844,66,163.1060606060606
대중교통,도봉구,창3동,공연,0.00021360750895902143,0.00021884821869297722,67,34.582089552238806
대중교통,도봉구,창3동,관광지,6.800310528408441e-05,6.855655841101418e-05,67,10.925373134328359
대중교통,도봉구,창3동,미술,0.0010212841498109854,0.0010224763992883678,67,171.4179104477612
대중교통,도봉구,창4동,공연,0.0011154500241078822,0.00010895798669232686,107,12.981308411214954
대중교통,도봉구,창4동,관광지,7.969522815935843e-05,8.129709725369898e-05,105,10.257142857142858
대중교통,도봉구,창4동,미술,0.0010786988338057555,0.0009619896712891671,111,137.59459459459458
대중교통,도봉구,창5동,공연,0.0008816290802922782,0.00011051079310004771,71,13.19718309859155
대중교통,도봉구,창5동,관광지,7.339558421274692e-05,6.859444664606654e-05,70,9.6
대중교통,도봉구,창5동,미술,0.0010523289168465808,0.0009671926959429597,73,128.3013698630137
대중교통,동대문구,답십리1동,공연,0.0005500391257463162,0.0005495156345201259,78,88.64102564102564
대중교통,동대문구,답십리1동,관광지,9.6254102750943e-05,9.589886411176406e-05,78,17.692307692307693
대중교통,동대문구,답십리1동,미술,0.0018152917314835893,0.0018200995371795892,78,352.47435897435895
대중교통,동대문구,답십리1동,스포츠관람,2.9593767628466986e-05,2.981659717164519e-05,78,4.6923076923076925
대중교통,동대문구,답십리2동,공연,0.0005110309959869294,0.0005156423446856524,88,82.9090909090909
대중교통,동대문구,답십리2동,관광지,9.062545453638955e-05,9.029816375503774e-05,88,16.556818181818183
대중교통,동대문구,답십리2동,미술,0.0015873774748642294,0.0015976979391112492,88,315.46590909090907
대중교통,동대문구,답십리2동,스포츠관람,2.7044120390346364e-05,2.884656738044501e-05,88,3.727272727272727
대중교통,동대문구,용신동,공연,0.0006032687842965249,0.0006055906475651314,161,93.96894409937889
대중교통,동대문구,용신동,관광지,0.00010672332287902811,0.00010435663260916857,161,20.093167701863354
대중교통,동대문구,용신동,미술,0.0022174117146881883,0.002233393840806443,161,384.8695652173913
대중교통,동대문구,용신동,스포츠관람,3.094975471543328e-05,3.0976111182499604e-05,161,4.9937888198757765
대중교통,동대문구,이문1동,공연,0.0003818875602991439,0.0004033544110926574,96,60.677083333333336
대중교통,동대문구,이문1동,관광지,8.774045774741461e-05,7.565589446255527e-05,99,13.16161616161616
대중교통,동대문구,이문1동,미술,0.0022403277137887775,0.0012468932369642117,99,243.36363636363637
대중교통,동대문구,이문1동,스포츠관람,2.115741867840593e-05,1.716182387511293e-05,75,2.066666666666667
대중교통,동대문구,이문2동,공연,0.00032760806123746905,0.00032661907824886995,68,56.3235294117647
대중교통,동대문구,이문2동,관광지,9.061909416196617e-05,7.27964366206512e-05,71,13.19718309859155
대중교통,동대문구,이문2동,미술,0.0012176238089158747,0.0011741684084218978,73,228.58904109589042
대중교통,동대문구,이문2동,스포츠관람,1.7791153181793367e-05,1.716182387511293e-05,55,1.1636363636363636
대중교통,동대문구,장안1동,공연,0.00047055273862784135,0.00047537633260042887,133,77.47368421052632
대중교통,동대문구,장안1동,관광지,9.364357143760844e-05,9.477480269106251e-05,133,15.218045112781954
대중교통,동대문구,장안1동,미술,0.0014870037616642442,0.0014692758554434098,133,283.43609022556393
대중교통,동대문구,장안1동,스포츠관람,2.2810675318499337e-05,2.1903362755086837e-05,133,2.5037593984962405
대중교통,동대문구,장안2동,공연,0.0004291001352200407,0.00045092413733557814,99,69.70707070707071
대중교통,동대문구,장안2동,관광지,8.59638345385853e-05,8.514165212640467e-05,99,15.222222222222221
대중교통,동대문구,장안2동,미술,0.001381449046551579,0.0013771637050683891,99,263.06060606060606
대중교통,동대문구,장안2동,스포츠관람,2.1838403037760843e-05,2.1912093738077355e-05,94,2.2872340425531914
대중교통,동대문구,전농1동,공연,0.0012700555514932048,0.000545144391221401,105,86.78095238095239
대중교통,동대문구,전농1동,관광지,0.0001064466399739726,9.154172671176548e-05,107,19.411214953271028
대중교통,동대문구,전농1동,미술,0.0017677778319624892,0.0017650462412834083,103,352.40776699029124
대중교통,동대문구,전농1동,스포츠관람,2.9834392793479135e-05,2.9919936551754988e-05,103,4.718446601941747
대중교통,동대문구,전농2동,공연,0.0004484334800294252,0.0004900045125758766,99,70.39393939393939
대중교통,동대문구,전농2동,관광지,8.039641975701136e-05,8.333360611627762e-05,99,14.343434343434344
대중교통,동대문구,전농2동,미술,0.00145108742314093,0.0014662678053106461,99,266.6161616161616
대중교통,동대문구,전농2동,스포츠관람,2.4543112058509e-05,2.8484278972205515e-05,89,3.0224719101123596
대중교통,동대문구,제기동,공연,0.0005689242491014875,0.0005704918585384582,118,90.76271186440678
대중교통,동대문구,제기동,관광지,9.673042464486002e-05,9.647457391447967e-05,118,19.652542372881356
대중교통,동대문구,제기동,미술,0.0019947946192553586,0.0019800071061527014,118,374.59322033898303
대중교통,동대문구,제기동,스포츠관람,3.0512853993872955e-05,3.0489914429451355e-05,118,5.0
대중교통,동대문구,청량리동,공연,0.0005310535626576292,0.0005339883824237915,123,86.15447154471545
대중교통,동대문구,청량리동,관광지,8.869848412044544e-05,8.937970251635378e-05,123,19.048780487804876
대중교통,동대문구,청량리동,미술,0.0017328071928221958,0.001742519279969532,123,347.3089430894309
대중교통,동대문구,청량리동,스포츠관람,2.9423832000872622e-05,2.9996122278119154e-05,123,4.520325203252033
대중교통,동대문구,회기동,공연,0.0004310353920702728,0.0004930135544351374,78,63.205128205128204
대중교통,동대문구,회기동,관광지,7.91520518912012e-05,8.004309185138378e-05,78,11.948717948717949
대중교통,동대문구,회기동,미술,0.0014309117204884582,0.0014681283464782193,78,245.37179487179486
대중교통,동대문구,회기동,스포츠관람,2.582629758064359e-05,2.918330936227679e-05,58,3.310344827586207
대중교통,동대문구,휘경1동,공연,0.0004646904255173193,0.000469962703841552,48,77.3125
대중교통,동대문구,휘경1동,관광지,9.523199381631856e-05,7.817427993036888e-05,50,16.78
대중교통,동대문구,휘경1동,미술,0.0013984308155164046,0.001354685323763232,49,294.3061224489796
대중교통,동대문구,휘경1동,스포츠관람,2.459987208082432e-05,2.3191401471436908e-05,47,2.9574468085106385
대중교통,동대문구,휘경2동,공연,0.00042058557775313734,0.0004281416331929545,112,68.52678571428571
대중교통,동대문구,휘경2동,관광지,7.79452490284129e-05,7.796499766213127e-05,112,15.357142857142858
대중교통,동대문구,휘경2동,미술,0.0013367248100125179,0.0013071041561602517,112,260.42857142857144
대중교통,동대문구,휘경2동,스포츠관람,2.1174042198470837e-05,1.716182387511293e-05,109,2.055045871559633
대중교통,동작구,노량진1동,공연,0.0004336251954282212,0.0004374445823197085,157,52.32484076433121
대중교통,동작구,노량진1동,관광지,0.00011429193834854347,0.00011163552121105393,152,14.947368421052632
대중교통,동작구,노량진1동,미술,0.0018889946561729894,0.0018323000208312176,152,244.84868421052633
대중교통,동작구,노량진1동,스포츠관람,3.031651887497566e-05,3.145505954909967e-05,143,4.433566433566433
대중교통,동작구,노량진2동,공연,0.00033562332137936594,0.0003403983278408075,57,43.719298245614034
대중교통,동작구,노량진2동,관광지,9.749917454550858e-05,9.76157450975048e-05,57,14.719298245614034
대중교통,동작구,노량진2동,미술,0.0015821854214098546,0.0015513772771269857,57,216.64912280701753
대중교통,동작구,노량진2동,스포츠관람,2.2998901579719338e-05,2.193797986163256e-05,51,2.9411764705882355
대중교통,동작구,대방동,공연,0.0002953266266964364,0.00029035966813184804,156,39.6025641025641
대중교통,동작구,대방동,관광지,8.771108077952412e-05,8.690479683985742e-05,156,14.044871794871796
대중교통,동작구,대방동,미술,0.00148025152799298,0.0014661727942529837,157,218.80891719745222
대중교통,동작구,대방동,스포츠관람,1.6005382745405113e-05,1.687384577208909e-05,154,2.1233766233766236
대중교통,동작구,사당1동,공연,0.0006074539312144309,0.0006329256966929102,64,26.03125
대중교통,동작구,사당1동,관광지,9.230569505682764e-05,9.251400987002499e-05,64,5.609375
대중교통,동작구,사당1동,미술,0.0017719968167718575,0.0018637105622124645,64,125.578125
대중교통,동작구,사당2동,공연,0.0005566171640890425,0.0005960626908290605,272,24.84926470588235
대중교통,동작구,사당2동,관광지,0.00011091840615571546,0.00010697145270027774,269,5.5464684014869885
대중교통,동작구,사당2동,미술,0.0021395015178855828,0.001970571506530181,275,108.66909090909091
대중교통,동작구,사당2동,스포츠관람,0.0012969914893712078,3.0111643458411913e-05,41,1.3658536585365855
대중교통,동작구,사당3동,공연,0.0005696413576864885,0.0005776699319992385,90,27.044444444444444
대중교통,동작구,사당3동,관광지,9.587150687559338e-05,9.586369240129801e-05,90,6.611111111111111
대중교통,동작구,사당3동,미술,0.0017704881567763174,0.001786135839567467,91,127.45054945054945
대중교통,동작구,사당3동,스포츠관람,3.1557933274970823e-05,3.1557933274970823e-05,1,1.0
대중교통,동작구,사당4동,공연,0.0005635635383228676,0.0005659912591013701,40,23.5
대중교통,동작구,사당4동,관광지,8.952236352044065e-05,8.82095122481125e-05,40,5.275
대중교통,동작구,사당4동,미술,0.0016467347899067003,0.0015911974624274409,41,114.3170731707317
대중교통,동작구,사당5동,공연,0.000545333217215277,0.0005712281595681888,67,30.01492537313433
대중교통,동작구,사당5동,관광지,9.255513744626234e-05,9.422769290831944e-05,67,9.313432835820896
대중교통,동작구,사당5동,미술,0.0016414808632861989,0.0016604483008708887,70,142.45714285714286
대중교통,동작구,상도1동,공연,0.0004329959902581168,0.00043443261532204484,145,36.26896551724138
대중교통,동작구,상도1동,관광지,0.00010024261044083737,9.902482697670762e-05,144,11.319444444444445
대중교통,동작구,상도1동,미술,0.0016132789051539348,0.0016121446001114796,147,173.40816326530611
대중교통,동작구,상도1동,스포츠관람,3.126983295260059e-05,3.1557933274970823e-05,95,2.2526315789473683
대중교통,동작구,상도2동,공연,0.0003499845581479982,0.00034553966188268187,76,44.19736842105263
대중교통,동작구,상도2동,관광지,9.59755306277304e-05,9.593530295241995e-05,76,14.526315789473685
대중교통,동작구,상도2동,미술,0.0015355377630363863,0.0015246594631168659,76,211.8815789473684
대중교통,동작구,상도2동,스포츠관람,2.2841981885751054e-05,2.180958594119575e-05,75,2.7066666666666666
대중교통,동작구,상도3동,공연,0.00021668007168913268,0.00020456064635344685,62,18.822580645161292
대중교통,동작구,상도3동,관광지,7.92247117443126e-05,8.058600203583635e-05,62,9.46774193548387
대중교통,동작구,상도3동,미술,0.0012819441844530877,0.0012770410411820266,62,136.7741935483871
대중교통,동작구,상도3동,스포츠관람,1.1824772194529403e-05,1.0930451109883283e-05,35,1.1428571428571428
대중교통,동작구,상도4동,공연,0.0002964208836051227,0.0002946120346183203,94,26.329787234042552
대중교통,동작구,상도4동,관광지,8.924431508783499e-05,8.926068028008961e-05,94,10.712765957446809
대중교통,동작구,상도4동,미술,0.0014190511864572877,0.0014210528826858375,94,154.01063829787233
대중교통,동작구,상도4동,스포츠관람,2.272026368793463e-05,2.347690174826648e-05,44,1.75
대중교통,동작구,신대방1동,공연,0.00016950560730967092,0.00016830974991918903,67,20.029850746268657
대중교통,동작구,신대방1동,관광지,7.726964881308271e-05,7.710683379908288e-05,67,11.104477611940299
대중교통,동작구,신대방1동,미술,0.003413629884951208,0.0011995428851293538,70,155.04285714285714
대중교통,동작구,신대방1동,스포츠관람,1.0930451109883283e-05,1.0930451109883283e-05,67,1.0
대중교통,동작구,신대방2동,공연,0.00021481391042879236,0.00021944683037914867,93,26.688172043010752
대중교통,동작구,신대방2동,관광지,7.97316399496844e-05,8.043907425631035e-05,93,11.827956989247312
대중교통,동작구,신대방2동,미술,0.0012789241560611567,0.001288792801483618,93,172.7741935483871
대중교통,동작구,신대방2동,스포츠관람,1.0930451109883283e-05,1.0930451109883283e-05,93,1.0
대중교통,동작구,흑석동,공연,0.0005057179822045552,0.0005257603897820557,169,45.69230769230769
대중교통,동작구,흑석동,관광지,0.00011796733267893226,0.00011958443870751198,165,12.963636363636363
대중교통,동작구,흑석동,미술,0.0020674441777130312,0.0019270746309737984,168,207.75595238095238
대중교통,동작구,흑석동,스포츠관람,0.00014268887814116666,3.1557933274970823e-05,157,3.050955414012739
대중교통,마포구,공덕동,공연,0.0006304907044036038,0.0006170327239580437,100,100.38
대중교통,마포구,공덕동,관광지,0.00015555394578768833,0.000155046624698411,99,16.050505050505052
대중교통,마포구,공덕동,미술,0.0028252164827439153,0.0028129073076826683,100,333.24
대중교통,마포구,공덕동,스포츠관람,3.391302068495633e-05,3.396390036598231e-05,99,5.040404040404041
대중교통,마포구,대흥동,공연,0.0005592558755117091,0.0005640835726019047,83,93.71084337349397
대중교통,마포구,대흥동,관광지,0.00014789016830408133,0.0001407372284408615,85,15.905882352941177
대중교통,마포구,대흥동,미술,0.002567378645910723,0.0025883308225051944,83,322.32530120481925
대중교통,마포구,대흥동,스포츠관람,3.382853158843236e-05,3.383807181792285e-05,83,5.0
대중교통,마포구,도화동,공연,0.000550569903466419,0.0005571753281833497,62,85.88709677419355
대중교통,마포구,도화동,관광지,0.00014427034585059534,0.00014641131435420927,62,17.43548387096774
대중교통,마포구,도화동,미술,0.0025315402691818457,0.002549006564731735,62,323.98387096774195
대중교통,마포구,도화동,스포츠관람,3.331425894325706e-05,3.360205447547741e-05,62,5.225806451612903
대중교통,마포구,망원1동,공연,0.00043657707076885866,0.00040021029142116435,111,34.08108108108108
대중교통,마포구,망원1동,관광지,0.00013839863456426488,7.997193328910478e-05,111,8.135135135135135
대중교통,마포구,망원1동,미술,0.001784665744165542,0.0018656159585389845,109,173.76146788990826
대중교통,마포구,망원1동,스포츠관람,0.00022431023170253547,3.197646286533217e-05,73,3.4794520547945207
대중교통,마포구,망원2동,공연,0.00038125939037614905,0.0003904242565844169,68,40.1764705882353
대중교통,마포구,망원2동,관광지,7.314835483546648e-05,7.610481523588263e-05,67,10.0
대중교통,마포구,망원2동,미술,0.001742794960974238,0.0017901131656328458,68,220.7941176470588
대중교통,마포구,망원2동,스포츠관람,3.0440822681813318e-05,2.9577225147228103e-05,64,3.234375
대중교통,마포구,상암동,공연,0.0003028929762375922,0.0003154659489697194,820,25.897560975609757
대중교통,마포구,상암동,관광지,5.9556122543397213e-05,5.218194746109567e-05,821,4.633373934226553
대중교통,마포구,상암동,미술,0.0014457115587563026,0.0014726230766180046,819,130.31623931623932
대중교통,마포구,상암동,스포츠관람,6.08919257239485e-05,2.8169865829710995e-05,201,1.7810945273631842
대중교통,마포구,서강동,공연,0.000472933663476549,0.0004695038001641289,148,57.66891891891892
대중교통,마포구,서강동,관광지,0.00011275622271607593,0.00011116848239249013,148,15.391891891891891
대중교통,마포구,서강동,미술,0.002220975990815268,0.00222385320412874,148,284.2027027027027
대중교통,마포구,서강동,스포츠관람,3.307259588461575e-05,3.3555024781188094e-05,146,4.767123287671233
대중교통,마포구,서교동,공연,0.0004590744954254727,0.00045496716525862896,159,63.490566037735846
대중교통,마포구,서교동,관광지,0.00010876879827227459,9.681653225150271e-05,162,15.771604938271604
대중교통,마포구,서교동,미술,0.0029288043536445357,0.002125257198190852,162,309.6358024691358
대중교통,마포구,서교동,스포츠관람,3.2931919334005455e-05,3.26611331308869e-05,159,5.144654088050315
대중교통,마포구,성산1동,공연,0.0004221057956489238,0.0004249880789020052,85,51.07058823529412
대중교통,마포구,성산1동,관광지,8.398358807714443e-05,8.472451341889203e-05,85,12.776470588235295
대중교통,마포구,성산1동,미술,0.0019499757697413144,0.0019531554013009463,85,275.3764705882353
대중교통,마포구,성산1동,스포츠관람,3.335066160708808e-05,3.392989501542871e-05,85,4.023529411764706
대중교통,마포구,성산2동,공연,0.0005644454521688232,0.00037897969640913857,192,40.510416666666664
대중교통,마포구,성산2동,관광지,0.0002721856297574765,6.902045929795432e-05,192,9.166666666666666
대중교통,마포구,성산2동,미술,0.0017531450642416376,0.0017195056647074563,181,225.29834254143645
대중교통,마포구,성산2동,스포츠관람,0.0004644142965342143,2.9606688859633893e-05,179,3.083798882681564
대중교통,마포구,신수동,공연,0.0005035032785678267,0.0005011383181017148,79,69.88607594936708
대중교통,마포구,신수동,관광지,0.0001372051133994953,0.0001269347481627102,81,16.17283950617284
대중교통,마포구,신수동,미술,0.002355173437108681,0.0023608967753108796,79,298.39240506329116
대중교통,마포구,신수동,스포츠관람,3.324773222913965e-05,3.363323042487115e-05,79,4.848101265822785
대중교통,마포구,아현동,공연,0.0008206862049184697,0.0006089481902360296,71,83.02816901408451
대중교통,마포구,아현동,관광지,0.00014917681096347795,0.00014892096823706472,63,15.761904761904763
대중교통,마포구,아현동,미술,0.0032067365388119343,0.0027884500685609196,71,279.1830985915493
대중교통,마포구,아현동,스포츠관람,3.386120593438342e-05,3.387491698968615e-05,63,5.015873015873016
대중교통,마포구,연남동,공연,0.00046780906341393954,0.0004611571534016859,62,66.7258064516129
대중교통,마포구,연남동,관광지,9.955219557651494e-05,9.661846300018763e-05,62,14.596774193548388
대중교통,마포구,연남동,미술,0.0021698399507469085,0.0021515202390769254,62,287.1774193548387
대중교통,마포구,연남동,스포츠관람,3.390177221636275e-05,3.400031726749327e-05,62,4.435483870967742
대중교통,마포구,염리동,공연,0.0005731112572322629,0.0005692065878241045,53,81.41509433962264
대중교통,마포구,염리동,관광지,0.00014405183513424653,0.00014686017332199357,53,15.622641509433961
대중교통,마포구,염리동,미술,0.0026260403557984598,0.00262114131386972,53,294.1698113207547
대중교통,마포구,염리동,스포츠관람,3.375477956874829e-05,3.375105691377961e-05,53,4.962264150943396
대중교통,마포구,용강동,공연,0.0005276549111782557,0.0005260578393740317,78,76.12820512820512
대중교통,마포구,용강동,관광지,0.00013919540189165691,0.00013954270889582685,78,16.41025641025641
대중교통,마포구,용강동,미술,0.0024454660352866966,0.002474724099658738,78,307.56410256410254
대중교통,마포구,용강동,스포츠관람,3.3356901329821885e-05,3.35877508780477e-05,78,5.141025641025641
대중교통,마포구,합정동,공연,0.00041165756807978374,0.0004127997872472672,169,39.19526627218935
대중교통,마포구,합정동,관광지,9.09836195560288e-05,8.416927604257927e-05,168,10.482142857142858
대중교통,마포구,합정동,미술,0.001918327741859649,0.0019015210462251405,169,212.9467455621302
대중교통,마포구,합정동,스포츠관람,2.998196441235023e-05,3.0895634177226244e-05,142,4.056338028169014
대중교통,서대문구,남가좌1동,공연,0.0004255925834577005,0.0004316966712626856,46,51.130434782608695
대중교통,서대문구,남가좌1동,관광지,9.323502690556305e-05,8.872555329332721e-05,47,11.638297872340425
대중교통,서대문구,남가좌1동,미술,0.0019323117888184118,0.0019643520288989843,46,255.02173913043478
대중교통,서대문구,남가좌1동,스포츠관람,3.372385472453555e-05,3.401126543184664e-05,46,3.9347826086956523
대중교통,서대문구,남가좌2동,공연,0.00041494529548653016,0.00041579801417386834,79,45.30379746835443
대중교통,서대문구,남가좌2동,관광지,8.384349647105184e-05,8.682909493384826e-05,79,9.620253164556962
대중교통,서대문구,남가좌2동,미술,0.0018636917670007197,0.0018859171684395455,79,224.41772151898735
대중교통,서대문구,남가좌2동,스포츠관람,3.294072716716251e-05,3.384261153801188e-05,79,3.7721518987341773
대중교통,서대문구,북가좌1동,공연,0.0003799884366527846,0.000377165320529695,60,42.75
대중교통,서대문구,북가좌1동,관광지,6.920080991053083e-05,6.803633344271876e-05,60,8.95
대중교통,서대문구,북가좌1동,미술,0.0017108507164827088,0.0017165348780668753,60,213.5
대중교통,서대문구,북가좌1동,스포츠관람,3.1447002866875796e-05,3.165531022642151e-05,60,3.316666666666667
대중교통,서대문구,북가좌2동,공연,0.00036469452488074243,0.00036462957040538145,82,37.91463414634146
대중교통,서대문구,북가좌2동,관광지,6.368257807547643e-05,6.668091374873011e-05,82,6.7926829268292686
대중교통,서대문구,북가좌2동,미술,0.0016077940306567571,0.0015965122268165933,82,170.1951219512195
대중교통,서대문구,북가좌2동,스포츠관람,2.944754540593783e-05,2.9576966517377104e-05,81,2.6790123456790123
대중교통,서대문구,북아현동,공연,0.0006088865602354615,0.0006188063532965337,47,98.0
대중교통,서대문구,북아현동,관광지,0.0001490616118731325,0.0001518286340237805,47,15.042553191489361
대중교통,서대문구,북아현동,미술,0.0027938828403587953,0.0028353864532768246,47,308.27659574468083
대중교통,서대문구,북아현동,스포츠관람,3.395012844530883e-05,3.398873703186391e-05,47,5.0
대중교통,서대문구,신촌동,공연,0.0005694053108483847,0.0005732141560905265,265,79.21509433962264
대중교통,서대문구,신촌동,관광지,0.0001293876330485984,0.00012976046267165335,264,12.416666666666666
대중교통,서대문구,신촌동,미술,0.002625182916648689,0.002636374478597367,265,260.0188679245283
대중교통,서대문구,신촌동,스포츠관람,3.3381415110118694e-05,3.3613602646282884e-05,264,4.6893939393939394
대중교통,서대문구,연희동,공연,0.00046571862008584416,0.00046416108605437136,294,54.697278911564624
대중교통,서대문구,연희동,관광지,9.969859267237645e-05,0.00010271542495652388,271,10.77490774907749
대중교통,서대문구,연희동,미술,0.0021013321776513862,0.002124379458309366,294,225.9251700680272
대중교통,서대문구,연희동,스포츠관람,3.29469993615324e-05,3.3663465916139145e-05,280,3.975
대중교통,서대문구,천연동,공연,0.000641811195554312,0.0006466714484428328,100,95.39
대중교통,서대문구,천연동,관광지,0.00014891757537086278,0.00015347152331982933,100,12.72
대중교통,서대문구,천연동,미술,0.003236668856122146,0.002966684203311366,103,282.5533980582524
대중교통,서대문구,천연동,스포츠관람,3.3728921492143855e-05,3.381077682771677e-05,100,4.93
대중교통,서대문구,충현동,공연,0.0006382595639604296,0.0006456932184064692,106,99.39622641509433
대중교통,서대문구,충현동,관광지,0.00015612807118320208,0.00015595199414383782,106,14.283018867924529
대중교통,서대문구,충현동,미술,0.0032057258694360136,0.0029602491923683577,107,307.7943925233645
대중교통,서대문구,충현동,스포츠관람,3.3945202423828e-05,3.3956114976317575e-05,106,5.0
대중교통,서대문구,홍은1동,공연,0.0005150068881921425,0.000539939951868733,158,48.0126582278481
대중교통,서대문구,홍은1동,관광지,0.0001089257663168476,0.00011290389719792644,148,5.986486486486487
대중교통,서대문구,홍은1동,미술,0.0025088421707491894,0.002543438094115343,159,185.37735849056602
대중교통,서대문구,홍은1동,스포츠관람,3.1796518146564966e-05,3.3298819110111456e-05,151,3.6953642384105962
대중교통,서대문구,홍은2동,공연,0.00044572246125359463,0.0004551254707125566,207,50.792270531400966
대중교통,서대문구,홍은2동,관광지,9.812947233198953e-05,0.00010464333266596831,190,7.589473684210526
대중교통,서대문구,홍은2동,미술,0.0020245037634335854,0.0020906528824834922,207,200.6425120772947
대중교통,서대문구,홍은2동,스포츠관람,3.20933877112552e-05,3.3271932528441396e-05,191,3.7905759162303663
대중교통,서대문구,홍제1동,공연,0.0005492408350852467,0.0005620754501017327,120,74.125
대중교통,서대문구,홍제1동,관광지,0.00012130535504640595,0.00011688642352387075,118,9.754237288135593
대중교통,서대문구,홍제1동,미술,0.00273031606073419,0.002561057940502401,123,237.40650406504065
대중교통,서대문구,홍제1동,스포츠관람,3.3167504884323323e-05,3.345148839624672e-05,119,4.470588235294118
대중교통,서대문구,홍제2동,공연,0.0006081327372991723,0.0006076225497379087,68,83.02941176470588
대중교통,서대문구,홍제2동,관광지,0.00013186013100468795,0.0001359734470090378,68,9.794117647058824
대중교통,서대문구,홍제2동,미술,0.0028678882365065256,0.002713113045233705,69,247.65217391304347
대중교통,서대문구,홍제2동,스포츠관람,3.362594949335301e-05,3.362611741485249e-05,68,4.75
대중교통,서대문구,홍제3동,공연,0.0005256210471783985,0.000570200479977534,108,61.74074074074074
대중교통,서대문구,홍제3동,관광지,0.0001253700494872383,0.00012163209656923676,103,7.388349514563107
대중교통,서대문구,홍제3동,미술,0.002379145367581901,0.002577608771471452,114,193.23684210526315
대중교통,서대문구,홍제3동,스포츠관람,3.312631789377058e-05,3.342141920864282e-05,91,4.483516483516484
대중교통,서초구,내곡동,공연,0.000543029045529961,0.000566008435540001,871,12.36280137772675
대중교통,서초구,내곡동,관광지,0.0002191912568925689,0.00022616696799323714,789,2.4714828897338403
대중교통,서초구,내곡동,미술,0.0020410391026658534,0.002138408909917444,972,36.129629629629626
대중교통,서초구,반포1동,공연,0.0006844125446408502,0.0006942896766253965,95,41.92631578947368
대중교통,서초구,반포1동,관광지,0.00012936501432817433,0.00013244476498145194,95,8.294736842105262
대중교통,서초구,반포1동,미술,0.0029519850586995433,0.0026260072748594374,98,158.9387755102041
대중교통,서초구,반포1동,스포츠관람,0.00076127944331759,3.100663918057248e-05,76,5.7631578947368425
대중교통,서초구,반포2동,공연,0.0006200671749842786,0.0006870861081377255,128,40.40625
대중교통,서초구,반포2동,관광지,0.00015777237568600366,0.00015246895699453083,128,7.765625
대중교통,서초구,반포2동,미술,0.002976698114196769,0.002581547546149225,132,154.6969696969697
대중교통,서초구,반포2동,스포츠관람,0.0008723603107740073,3.2439560918618166e-05,103,3.854368932038835
대중교통,서초구,반포3동,공연,0.0006515521017666161,0.0006912218778610802,103,44.48543689320388
대중교통,서초구,반포3동,관광지,0.00020319573830878527,0.00015038016242204538,104,8.134615384615385
대중교통,서초구,반포3동,미술,0.0027308281405961374,0.00265708507292193,104,175.95192307692307
대중교통,서초구,반포3동,스포츠관람,2.673898493614447e-05,2.9718130305431954e-05,90,3.5
대중교통,서초구,반포4동,공연,0.0006848969795779301,0.00068809309915029,138,40.7536231884058
대중교통,서초구,반포4동,관광지,0.00021073520192826023,0.0001429570391931101,140,8.014285714285714
대중교통,서초구,반포4동,미술,0.0028636182856331747,0.0025744972982064203,143,165.0
대중교통,서초구,반포4동,스포츠관람,3.307701256280127e-05,2.360226301022131e-05,86,3.3488372093023258
대중교통,서초구,반포본동,공연,0.000533377080893224,0.0006508813980252454,85,24.44705882352941
대중교통,서초구,반포본동,관광지,0.00014250209271595606,0.00013482524613153536,85,6.176470588235294
대중교통,서초구,반포본동,미술,0.0030045361846625833,0.00236873415327604,89,101.24719101123596
대중교통,서초구,반포본동,스포츠관람,0.00123756445896038,3.23507479568455e-05,43,2.5348837209302326
대중교통,서초구,방배1동,공연,0.0006476410469154127,0.0006484596108505731,60,31.633333333333333
대중교통,서초구,방배1동,관광지,0.0001066168093270668,0.00010197432470721305,60,6.666666666666667
대중교통,서초구,방배1동,미술,0.002197858036008565,0.0021985879112911954,60,138.56666666666666
대중교통,서초구,방배2동,공연,0.0006533596957945344,0.0006444229624017237,152,25.289473684210527
대중교통,서초구,방배2동,관광지,9.573879905008705e-05,9.48813874531826e-05,134,5.649253731343284
대중교통,서초구,방배2동,미술,0.0019793852589408303,0.0019767742417927114,153,110.2156862745098
대중교통,서초구,방배3동,공연,0.0006279451929737617,0.0006396089868767462,238,26.176470588235293
대중교통,서초구,방배3동,관광지,9.736980780580266e-05,9.819295353143179e-05,233,4.51931330472103
대중교통,서초구,방배3동,미술,0.00206642145095329,0.0021191310439337835,239,101.52301255230125
대중교통,서초구,방배4동,공연,0.0006494435281814683,0.0006467019554695147,83,33.36144578313253
대중교통,서초구,방배4동,관광지,0.00011712656587623772,0.00011987287108880602,83,8.204819277108435
대중교통,서초구,방배4동,미술,0.002191266568354395,0.002208473515620095,83,151.49397590361446
대중교통,서초구,방배4동,스포츠관람,1.716182387511293e-05,1.716182387511293e-05,5,1.0
대중교통,서초구,방배본동,공연,0.00065237447006877,0.0006505175982784274,66,35.43939393939394
대중교통,서초구,방배본동,관광지,0.0001276681709029575,0.00013075445849416724,66,9.363636363636363
대중교통,서초구,방배본동,미술,0.0022760313849004205,0.002281422964122471,66,160.95454545454547
