"동별(1)",동별(2),2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023
"동별(1)",동별(2),총 수급자,총 수급자,총 수급자,총 수급자,총 수급자,일반수급자,일반수급자,일반수급자,일반수급자,조건부 수급자,조건부 수급자,조건부 수급자,조건부 수급자,특례수급자,특례수급자,특례수급자,특례수급자,시설수급자,시설수급자,시설수급자,시설수급자,시설수급자
"동별(1)",동별(2),가구 (가구),시설수 (개소),인원 (명),인원 (명),인원 (명),가구 (가구),인원 (명),인원 (명),인원 (명),가구 (가구),인원 (명),인원 (명),인원 (명),가구 (가구),인원 (명),인원 (명),인원 (명),시설수 (개소),가구 (가구),인원 (명),인원 (명),인원 (명)
"동별(1)",동별(2),소계,소계,소계,남자,여자,소계,소계,남자,여자,소계,소계,남자,여자,소계,소계,남자,여자,소계,소계,소계,남자,여자
"도봉구",쌍문4동,303,-,444,185,259,277,391,165,226,24,51,19,32,2,2,1,1,-,-,-,-,-
"도봉구",방학1동,1499,-,1995,981,1014,1204,1536,744,792,277,436,225,211,18,23,12,11,-,-,-,-,-
"도봉구",방학2동,1869,-,2760,1272,1488,1494,2094,969,1125,347,632,283,349,28,34,20,14,-,-,-,-,-
"도봉구",방학3동,308,-,466,202,264,285,425,185,240,21,39,16,23,2,2,1,1,-,-,-,-,-
"도봉구",기타,12,51,337,90,247,12,12,3,9,-,-,-,-,-,-,-,-,51,325,325,87,238
"노원구",소계,23291,31,32776,13834,18942,18910,24967,10391,14576,4236,7013,3148,3865,145,188,78,110,31,608,608,217,391
"노원구",월계1동,705,-,903,464,439,533,663,329,334,167,234,133,101,5,6,2,4,-,-,-,-,-
"노원구",월계2동,2275,-,2979,1297,1682,1913,2409,1034,1375,347,549,253,296,15,21,10,11,-,-,-,-,-
"노원구",월계3동,1553,-,2113,865,1248,1286,1654,674,980,260,452,188,264,7,7,3,4,-,-,-,-,-
"노원구",공릉1동,1936,-,2572,1190,1382,1647,2099,948,1151,278,458,235,223,11,15,7,8,-,-,-,-,-
"노원구",공릉2동,789,-,1050,466,584,643,842,374,468,143,205,90,115,3,3,2,1,-,-,-,-,-
"노원구",하계1동,2133,-,2771,1086,1685,1731,2151,823,1328,390,602,251,351,12,18,12,6,-,-,-,-,-
"노원구",하계2동,832,-,1227,473,754,697,973,359,614,131,247,113,134,4,7,1,6,-,-,-,-,-
"노원구",중계본동,376,-,614,263,351,284,451,197,254,91,161,65,96,1,2,1,1,-,-,-,-,-
"노원구",중계1동,540,-,765,270,495,429,579,210,369,107,181,59,122,4,5,1,4,-,-,-,-,-
"노원구",중계4동,1475,-,1885,806,1079,1260,1550,666,884,205,324,137,187,10,11,3,8,-,-,-,-,-
"노원구",중계2.3동,3295,-,4781,1944,2837,2724,3711,1472,2239,558,1053,467,586,13,17,5,12,-,-,-,-,-
"노원구",상계1동,1452,-,2082,848,1234,1147,1570,629,941,298,504,213,291,7,8,6,2,-,-,-,-,-
"노원구",상계2동,871,-,1134,567,567,666,852,407,445,196,270,155,115,9,12,5,7,-,-,-,-,-
"노원구",상계3.4동,1912,-,2510,1099,1411,1519,1893,806,1087,375,596,283,313,18,21,10,11,-,-,-,-,-
"노원구",상계5동,1573,-,2262,992,1270,1146,1588,683,905,413,657,304,353,14,17,5,12,-,-,-,-,-
"노원구",상계6.7동,648,-,1050,416,634,502,773,302,471,139,265,111,154,7,12,3,9,-,-,-,-,-
"노원구",상계8동,238,-,406,152,254,205,334,126,208,33,72,26,46,-,-,-,-,-,-,-,-,-
"노원구",상계9동,364,-,559,214,345,314,477,184,293,48,79,28,51,2,3,2,1,-,-,-,-,-
"노원구",상계10동,281,-,462,181,281,221,355,144,211,57,104,37,67,3,3,-,3,-,-,-,-,-
"노원구",기타,43,31,651,241,410,43,43,24,19,-,-,-,-,-,-,-,-,31,608,608,217,391
"은평구",소계,18162,35,26753,12037,14716,14697,19414,8267,11147,3171,5441,2481,2960,294,362,158,204,35,1536,1536,1131,405
"은평구",녹번동,1430,-,1877,864,1013,1197,1538,693,845,217,322,162,160,16,17,9,8,-,-,-,-,-
"은평구",불광1동,1506,-,1946,828,1118,1233,1513,635,878,237,390,175,215,36,43,18,25,-,-,-,-,-
"은평구",불광2동,1807,-,2348,1074,1274,1466,1834,816,1018,304,466,240,226,37,48,18,30,-,-,-,-,-
"은평구",갈현1동,809,-,1089,476,613,634,788,342,446,166,290,130,160,9,11,4,7,-,-,-,-,-
"은평구",갈현2동,1167,-,1738,757,981,913,1269,547,722,240,454,202,252,14,15,8,7,-,-,-,-,-
"은평구",구산동,1219,-,1760,759,1001,983,1330,573,757,219,410,177,233,17,20,9,11,-,-,-,-,-
"은평구",대조동,1273,-,1727,782,945,1037,1364,622,742,224,349,158,191,12,14,2,12,-,-,-,-,-
"은평구",응암1동,959,-,1387,571,816,780,1079,432,647,167,296,134,162,12,12,5,7,-,-,-,-,-
"은평구",응암2동,833,-,1117,463,654,671,867,351,516,143,231,101,130,19,19,11,8,-,-,-,-,-
"은평구",응암3동,1491,-,2004,895,1109,1176,1489,642,847,277,469,233,236,38,46,20,26,-,-,-,-,-
"은평구",역촌동,1840,-,2611,1098,1513,1479,2013,838,1175,340,566,245,321,21,32,15,17,-,-,-,-,-
"은평구",신사1동,846,-,1201,540,661,680,919,419,500,148,255,107,148,18,27,14,13,-,-,-,-,-
"은평구",신사2동,753,-,1123,492,631,589,810,341,469,148,292,143,149,16,21,8,13,-,-,-,-,-
"은평구",증산동,536,-,763,348,415,418,576,258,318,113,180,85,95,5,7,5,2,-,-,-,-,-
"은평구",수색동,500,-,659,247,412,433,538,196,342,61,113,49,64,6,8,2,6,-,-,-,-,-
